element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty
64,Jefferson Lerma Solís,MID,16,3,48,90,0.0,0.07209,0.8243,0,0,0,1,2.7,151,True,2
635,Marcus Bettinelli,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
44,Ezri Konsa Ngoyo,DEF,16,2,44,90,0.0,0.00073,0.656,0,0,1,0,0.0,152,False,3
71,Chris Mepham,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
616,Denis Zakaria,MID,16,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
424,Willy Caballero,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,154,False,4
395,Alex Mighten,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
52,Keinan Davis,FWD,16,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,152,False,3
35,Robin Olsen,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,152,False,3
83,Josh Dasilva,MID,16,4,42,3,0.0,0.55365,0.2015,0,1,0,0,5.1,155,False,5
279,Roberto Firmino,FWD,16,6,81,74,0.2284,0.02812,0.9542,1,0,1,0,8.2,154,True,2
277,Thiago Alcántara do Nascimento,MID,16,2,52,90,0.0,0.044,1.0531,0,0,1,0,1.9,154,True,2
220,João Palhinha Gonçalves,MID,16,2,50,90,0.0841,0.01442,2.5776,0,0,2,0,0.0,153,True,3
543,Matt Clarke,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,152,True,2
357,Kieran Trippier,DEF,16,7,59,90,0.0,0.19575,0.2957,0,0,0,1,6.1,156,True,3
507,Moussa Niakhaté,DEF,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
2,Bernd Leno,GK,16,5,45,90,0.0,0.00113,2.5776,0,0,2,0,0.0,153,True,3
409,Kyle Walker-Peters,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,154,False,4
505,Joe Rothwell,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
17,Nuno Varela Tavares,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
548,Daniel Iversen,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,159,False,3
437,Steven Bergwijn,MID,16,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,158,True,2
87,Saman Ghoddos,MID,16,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
620,Arthur Henrique Ramos de Oliveira Melo,MID,16,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,154,True,2
567,Connor Ronan,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
309,Aymeric Laporte,DEF,16,1,58,90,0.0745,0.11947,1.2862,0,0,2,0,8.4,155,True,3
609,Antony Matheus dos Santos,MID,16,0,75,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
371,Joelinton Cássio Apolinário de Lira,MID,16,3,59,90,0.1115,0.17673,0.2957,0,0,0,1,3.7,156,True,3
566,Joseph Hodge,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
186,Alex Iwobi,MID,16,2,56,90,0.0256,0.06735,2.5055,0,0,3,0,6.7,151,False,2
224,Adam Forshaw,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
68,Ben Pearson,MID,16,1,44,2,0.0,1e-05,0.0468,0,0,0,0,0.0,151,True,2
276,Joel Matip,DEF,16,0,59,0,0.0,0.0,0.0,0,0,0,0,0.0,154,True,2
377,Sven Botman,DEF,16,7,44,86,0.0,0.00498,0.2957,0,0,0,1,1.7,156,True,3
464,Saïd Benrahma,MID,16,2,56,90,0.3267,0.0336,1.776,0,0,2,0,7.9,159,True,3
282,Fabio Henrique Tavares,MID,16,2,53,90,0.0487,0.01255,1.0531,0,0,1,0,1.8,154,True,2
135,Hakim Ziyech,MID,16,1,55,17,0.0,0.03336,0.0,0,0,0,0,2.7,156,False,4
138,Robert Kenedy Nunes do Nascimento,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
474,Willy Boly,DEF,16,8,42,90,0.0297,0.00668,1.2153,0,0,0,1,2.4,157,True,2
468,Tomas Soucek,MID,16,2,52,74,0.0521,0.02139,1.3844,0,0,1,0,0.9,159,True,3
243,Leo Fuhr Hjelde,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
90,Mads Roerslev Rasmussen,DEF,16,2,43,90,0.0,0.02025,1.6078,0,0,1,0,3.0,155,False,5
606,Harvey Vale,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
160,Wilfried Zaha,MID,16,0,75,90,0.8527,0.23648,1.0855,0,0,1,0,6.2,157,False,2
370,Sean Longstaff,MID,16,2,44,90,0.4314,0.02468,0.2957,0,0,0,1,6.4,156,True,3
91,Mads Bech Sørensen,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
190,Tom Davies,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
3,Granit Xhaka,MID,16,1,51,15,0.0,0.00226,0.0,0,0,0,0,0.0,160,False,2
656,Nathan Bishop,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
533,Lisandro Martínez,DEF,16,2,45,90,0.0,0.1987,1.3139,0,0,1,0,0.0,153,False,2
450,Pape Matar Sarr,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,158,True,2
239,Junior Firpo Adames,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
264,Harvey Barnes,MID,16,8,69,90,0.4371,0.02581,1.4004,1,0,0,1,7.0,159,False,3
611,Idrissa Gueye,MID,16,2,49,90,0.0,0.02438,2.5055,0,0,3,0,3.3,151,False,2
458,Michail Antonio,FWD,16,0,70,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
406,Mohamed Elyounoussi,MID,16,2,52,90,0.0563,0.21937,1.9856,0,0,3,0,9.0,154,False,4
93,Frank Onyeka,MID,16,2,48,86,0.1556,0.00536,1.4063,0,0,1,0,4.2,155,False,5
551,Zidane Iqbal,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
198,Niels Nkounkou,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
440,Rodrigo Bentancur,MID,16,14,54,90,0.4532,0.01306,1.2076,2,0,3,0,11.1,158,True,2
142,Mason Mount,MID,16,2,75,72,0.0,0.00565,1.029,0,0,1,0,0.7,156,False,4
472,Nayef Aguerd,DEF,16,2,48,75,0.055,0.11068,1.4361,0,0,1,0,3.2,159,True,3
562,Manor Solomon,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
476,Raúl Jiménez,FWD,16,0,68,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
563,Luke Chambers,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,154,True,2
145,Kai Havertz,FWD,16,1,77,17,0.0404,0.00599,0.0,0,0,0,0,0.5,156,False,4
416,Ibrahima Diallo,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,154,False,4
408,Adam Armstrong,FWD,16,1,55,58,0.1566,0.0049,1.6693,0,0,3,0,2.3,154,False,4
388,Joe Worrall,DEF,16,7,42,90,0.0166,0.01063,1.2153,0,0,0,1,1.7,157,True,2
103,Danny Welbeck,FWD,16,1,65,58,0.0,0.00182,1.4505,0,0,2,0,0.0,152,True,2
130,Jorge Luiz Frello Filho,MID,16,1,58,90,0.0,0.00482,1.029,0,0,1,0,1.2,156,False,4
137,Timo Werner,FWD,16,0,79,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
613,Layvin Kurzawa,DEF,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
518,Wayne Hennessey,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
346,Andreas Hoelgebaum Pereira,MID,16,2,46,90,0.0,0.08076,2.5776,0,0,2,0,0.0,153,True,3
312,Rúben Gato Alves Dias,DEF,16,0,59,0,0.0,0.0,0.0,0,0,0,0,0.0,155,True,3
667,Kristian Sekularac,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
100,Ellery Balcombe,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
187,Jean-Philippe Gbamin,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
313,Oleksandr Zinchenko,DEF,16,7,50,90,0.012,0.13152,0.4928,0,0,0,1,5.0,160,False,2
605,Reece Welch,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
445,Emerson Leite de Souza Junior,DEF,16,0,49,56,0.4105,0.02474,0.8153,0,0,2,0,3.7,158,True,2
483,Daniel Castelo Podence,MID,16,1,53,22,0.1346,0.01744,0.3323,0,0,1,0,3.7,160,True,4
171,Michael Olise,MID,16,2,54,90,0.0,0.11399,1.0855,0,0,1,0,3.1,157,False,2
392,Richie Laryea,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
112,Marc Cucurella Saseta,DEF,16,1,51,17,0.0,0.00582,0.0,0,0,0,0,0.8,156,False,4
234,Jamie Shackleton,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
40,Ollie Watkins,FWD,16,0,71,0,0.0,0.0,0.0,0,0,0,0,0.0,152,False,3
539,James Hill,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
57,Adam Smith,DEF,16,8,44,90,0.0,0.04076,0.8243,0,0,0,1,3.6,151,True,2
604,Killian Phillips,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,157,False,2
310,Zack Steffen,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,155,True,3
111,Leandro Trossard,MID,16,2,71,90,0.0259,0.14487,1.4852,0,0,2,0,0.0,152,True,2
471,Ben Johnson,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
207,Paulo Gazzaniga Farias,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
527,Jesse Lingard,MID,16,3,54,80,0.1434,0.02149,0.9694,0,0,0,1,1.6,157,True,2
197,Nathan Patterson,DEF,16,1,40,90,0.1239,0.03181,2.5055,0,0,3,0,4.3,151,False,2
365,Jacob Murphy,MID,16,1,43,5,0.0,0.00026,0.0,0,0,0,0,0.1,156,True,3
391,Sam Surridge,FWD,16,1,47,9,0.0528,0.0,0.246,0,0,0,0,0.8,157,True,2
255,Jamie Vardy,FWD,16,1,91,21,0.0738,0.01443,0.209,0,0,0,0,2.7,159,False,3
10,Benjamin White,DEF,16,8,46,90,0.0376,0.58608,0.4928,0,0,0,1,5.6,160,False,2
292,Konstantinos Tsimikas,DEF,16,1,45,4,0.0,0.06315,0.0,0,0,0,0,3.3,154,True,2
599,Claudio Gomes,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,155,True,3
153,James Tomkins,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,157,False,2
4,Mohamed Elneny,MID,16,1,42,1,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
557,Jackson Smith,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
47,Jacob Ramsey,MID,16,2,52,68,0.0748,0.02544,0.309,0,0,1,0,0.0,152,False,3
360,Jamaal Lascelles,DEF,16,-1,43,0,0.0,0.0,0.0,0,0,0,0,0.0,156,True,3
396,Braian Ojeda Rodríguez,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
368,Allan Saint-Maximin,MID,16,0,62,0,0.0,0.0,0.0,0,0,0,0,0.0,156,True,3
62,Kieffer Moore,FWD,16,6,54,66,0.855,0.02379,0.5834,1,0,0,1,7.6,151,True,2
124,Kaoru Mitoma,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,152,True,2
509,Flynn Downes,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
574,Norberto Murara Neto,GK,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
626,Loris Karius,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,156,True,3
486,Pedro Lomba Neto,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
470,Issa Diop,DEF,16,1,43,90,0.0,0.0143,2.5776,0,0,2,0,0.0,153,True,3
597,Christian Saydee,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
12,Emile Smith Rowe,MID,16,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
85,Rico Henry,DEF,16,2,45,90,0.0,0.16675,1.6078,0,0,1,0,3.9,155,False,5
24,Matt Turner,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
212,Harry Wilson,MID,16,1,57,58,0.0661,0.01857,2.0631,0,0,1,0,0.0,153,True,3
541,Halil Dervişoğlu,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
201,Tim Ream,DEF,16,1,45,90,0.125,0.00828,2.5776,0,0,2,0,0.0,153,True,3
82,Sergi Canós Tenés,DEF,16,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
156,Joel Ward,DEF,16,0,45,30,0.0,0.01046,0.4925,0,0,0,0,0.5,157,False,2
481,Hwang Hee-chan,MID,16,0,57,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
196,Jarrad Branthwaite,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
588,Thilo Kehrer,DEF,16,1,45,90,0.0,0.00599,1.776,0,0,2,0,1.6,159,True,3
294,Harvey Elliott,MID,16,5,50,67,0.0,0.52004,0.9542,0,1,1,0,4.1,154,True,2
230,Robin Koch,DEF,16,0,45,90,0.0,0.00572,1.8606,0,0,4,0,2.1,158,False,4
263,Hamza Choudhury,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,159,False,3
262,Kelechi Iheanacho,FWD,16,0,61,0,0.0,0.0,0.0,0,0,0,0,0.0,159,False,3
663,Sonny Perkins,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
414,Yan Valery,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,154,False,4
487,Rayan Aït-Nouri,DEF,16,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
568,Chem Campbell,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
328,Phil Jones,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
180,Michael Keane,DEF,16,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
632,Ryan Trevitt,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
63,Emiliano Marcondes,MID,16,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
269,Boubakary Soumaré,MID,16,3,44,68,0.0,0.0786,1.1914,0,0,0,1,2.6,159,False,3
133,Kepa Arrizabalaga,GK,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
384,Joe Lolley,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
89,Yoane Wissa,MID,16,1,54,16,0.0,0.00921,0.3225,0,0,0,0,0.7,155,False,5
654,Jack Wells-Morrison,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,157,False,2
378,Harry Arter,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
247,Darko Gyabi,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
617,Pierre-Emerick Aubameyang,FWD,16,0,87,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
460,Manuel Lanzini,MID,16,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
260,Ayoze Pérez,MID,16,4,47,22,0.0,0.15227,0.209,0,1,0,0,5.7,159,False,3
175,Sam Johnstone,GK,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,157,False,2
248,Kasper Schmeichel,GK,16,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,159,False,3
97,Marcus Forss,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
108,Adam Webster,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,152,True,2
199,James Tarkowski,DEF,16,1,44,90,0.0475,0.00571,2.5055,0,0,3,0,3.8,151,False,2
564,Stefan Bajcetic,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,154,True,2
191,Dominic Calvert-Lewin,FWD,16,0,79,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
489,Toti António Gomes,DEF,16,0,39,79,0.0,0.00257,1.7706,0,0,2,0,1.4,160,True,4
251,Marc Albrighton,MID,16,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,159,False,3
491,Adama Traoré Diarra,MID,16,2,55,90,0.033,0.31311,1.8082,0,0,2,0,4.7,160,True,4
206,Joe Bryan,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
429,Matt Doherty,DEF,16,1,46,33,0.0,0.00466,0.3923,0,0,1,0,2.0,158,True,2
101,Adam Lallana,MID,16,1,49,4,0.0,3e-05,0.0,0,0,0,0,0.0,152,True,2
430,Eric Dier,DEF,16,1,52,90,0.0,0.00706,1.2076,0,0,3,0,1.2,158,True,2
136,Ruben Loftus-Cheek,MID,16,1,50,6,0.0,0.0015,0.0,0,0,0,0,0.0,156,False,4
110,Neal Maupay,FWD,16,2,61,73,0.2572,0.00198,2.2967,0,0,3,0,4.5,151,False,2
524,Lewis O'Brien,MID,16,1,48,4,0.0,0.0,0.246,0,0,0,0,0.0,157,True,2
19,Gabriel Martinelli Silva,MID,16,6,68,90,0.0658,0.01571,0.4928,0,1,0,1,4.1,160,False,2
439,Japhet Tanganga,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,158,True,2
96,Charlie Goode,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
596,Evan Ferguson,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,152,True,2
295,Neco Williams,DEF,16,1,40,4,0.0,0.0,0.246,0,0,0,0,0.1,157,True,2
37,John McGinn,MID,16,4,51,90,0.0,0.00416,0.656,0,1,1,0,0.0,152,False,3
556,Conor Coventry,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
322,Josh Wilson-Esbrand,DEF,16,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,155,True,3
473,Alphonse Areola,GK,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
271,Patson Daka,FWD,16,5,57,68,0.0658,0.10253,1.1914,0,1,0,1,3.6,159,False,3
128,Thiago Emiliano da Silva,DEF,16,2,54,83,0.0341,0.00691,1.029,0,0,1,0,3.0,156,False,4
208,Terence Kongolo,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
185,Abdoulaye Doucouré,MID,16,1,53,15,0.0,0.00416,0.2088,0,0,0,0,0.3,151,False,2
372,Jamal Lewis,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,156,True,3
643,Kobbie Mainoo,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
521,Tyrese Francois,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
238,Illan Meslier,GK,16,1,45,90,0.0,0.00048,1.8606,0,0,4,0,3.0,158,False,4
438,Sergio Reguilón,DEF,16,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,158,True,2
646,Tristan Crama,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
120,Moisés Caicedo Corozo,MID,16,1,50,90,0.0,0.02897,1.4852,0,0,2,0,0.0,152,True,2
511,Omar Richards,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
327,David De Gea Quintana,GK,16,4,49,90,0.0,0.00019,1.3139,0,0,1,0,0.0,153,False,2
455,Lukasz Fabianski,GK,16,9,50,90,0.0,0.00027,1.776,0,0,2,0,4.6,159,True,3
291,Curtis Jones,MID,16,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,154,True,2
146,Reece James,DEF,16,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,156,False,4
623,Duje Caleta-Car,DEF,16,-1,45,58,0.0,0.00258,1.6693,0,0,3,0,0.2,154,False,4
216,Josh Onomah,MID,16,1,43,1,0.0,0.0,0.1797,0,0,1,0,0.0,153,True,3
332,Luke Shaw,DEF,16,2,48,90,0.0,0.43214,1.3139,0,0,1,0,0.0,153,False,2
591,Terry Ablade,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
258,Timothy Castagne,DEF,16,6,47,90,0.0,0.00786,1.4004,0,0,0,1,1.8,159,False,3
1,Cédric Alves Soares,DEF,16,1,42,1,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
18,Albert Sambi Lokonga,MID,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
573,Rico Lewis,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,155,True,3
382,Brice Samba,GK,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
454,Richarlison de Andrade,FWD,16,2,84,68,0.0975,0.10195,1.0237,0,0,2,0,5.8,158,True,2
176,Asmir Begović,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
525,Ludwig Augustinsson,DEF,16,1,43,8,0.0,0.00012,0.3212,0,0,0,0,0.0,152,False,3
215,Kenny Tete,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
356,Callum Wilson,FWD,16,1,75,14,0.0,0.00471,0.0404,0,0,0,0,0.0,156,True,3
625,Diego Da Silva Costa,FWD,16,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
8,Kieran Tierney,DEF,16,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
300,Ilkay Gündogan,MID,16,2,73,90,0.4405,0.32147,1.2862,0,0,2,0,2.7,155,True,3
227,Patrick Bamford,FWD,16,0,72,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
432,Ben Davies,DEF,16,7,49,90,0.0955,0.2274,1.2076,1,0,3,0,8.2,158,True,2
475,Conor Coady,DEF,16,1,50,90,0.0,0.11069,2.5055,0,0,3,0,2.5,151,False,2
9,Nicolas Pépé,MID,16,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
39,Tyrone Mings,DEF,16,1,43,90,0.0,0.00061,0.656,0,0,1,0,0.0,152,False,3
532,Kevin Mbabu,DEF,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
449,Harvey White,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,158,True,2
478,José Malheiro de Sá,GK,16,1,51,90,0.0,0.00162,1.8082,0,0,2,0,1.2,160,True,4
189,Demarai Gray,MID,16,2,54,90,0.1367,0.07384,2.5055,0,0,3,0,5.2,151,False,2
204,Neeskens Kebano,MID,16,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
217,Antonee Robinson,DEF,16,1,44,90,0.0,0.01133,2.5776,0,0,2,0,0.0,153,True,3
341,Aaron Wan-Bissaka,DEF,16,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
629,Boubacar Traoré,MID,16,1,45,90,0.0329,0.01457,1.8082,0,0,2,0,0.8,160,True,4
98,Dominic Thompson,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,155,False,5
570,James Garner,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,151,False,2
589,Matheus Luiz Nunes,MID,16,1,48,10,0.0248,0.0006,0.0376,0,0,0,0,1.1,160,True,4
657,Nathan Fraser,FWD,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
182,Jordan Pickford,GK,16,2,45,90,0.0,0.00031,2.5055,0,0,3,0,3.1,151,False,2
104,Pascal Groß,MID,16,1,56,90,0.0,0.08101,1.4852,0,0,2,0,0.0,152,True,2
121,Taylor Richards,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,152,True,2
628,Serge Aurier,DEF,16,7,45,90,0.0,0.0101,1.2153,0,0,0,1,3.3,157,True,2
362,Paul Dummett,DEF,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,156,True,3
610,Manuel Akanji,DEF,16,5,50,90,0.0245,0.02864,1.2862,0,1,2,0,7.0,155,True,3
578,Joel Robles,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,158,False,4
22,Lucas Torreira di Pascua,MID,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
480,Rúben da Silva Neves,MID,16,2,55,90,0.0195,0.01469,1.8082,0,0,2,0,3.1,160,True,4
324,Stefan Ortega Moreno,GK,16,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,155,True,3
31,Emiliano Martínez Romero,GK,16,1,49,90,0.0,0.20068,0.656,0,0,1,0,0.0,152,False,3
74,Siriki Dembélé,MID,16,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,151,True,2
79,Christian Nørgaard,MID,16,1,53,28,0.0,0.2462,0.7473,0,0,0,0,0.9,155,False,5
462,Arthur Masuaku,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,159,True,3
615,Matej Kovár,GK,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
114,Tariq Lamptey,DEF,16,1,42,9,0.0323,0.06378,0.0347,0,0,0,0,0.0,152,True,2
20,Pablo Marí Villar,DEF,16,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,160,False,2
385,Scott McKenna,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,157,True,2
608,Sasa Kalajdzic,FWD,16,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,160,True,4
161,Jeffrey Schlupp,MID,16,1,48,90,0.1597,0.02863,1.0855,0,0,1,0,1.5,157,False,2
348,Tom Heaton,GK,16,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,153,False,2
546,Luke Harris,MID,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,153,True,3
46,Douglas Luiz Soares de Paulo,MID,16,6,48,82,0.0005,0.0256,0.3348,0,1,1,0,0.0,152,False,3
498,Rhys Williams,DEF,16,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,154,True,2
159,Jordan Ayew,MID,16,1,53,58,0.0452,0.02935,0.593,0,0,1,0,1.8,157,False,2
351,Federico Fernández,DEF,16,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,156,True,3
457,Aaron Cresswell,DEF,16,1,48,90,0.0,0.20854,1.776,0,0,2,0,8.0,159,True,3
284,Andrew Robertson,DEF,16,9,67,85,0.0,0.49705,1.0531,0,2,1,0,13.6,154,True,2
469,Pablo Fornals Malla,MID,16,1,50,15,0.0,0.00297,0.3917,0,0,1,0,2.5,159,True,3
