player_id,full_name,position,GW,gameweek_points,value,avg_score_last_1,avg_score_last_3,ict_last_1,ict_last_3,avg_mins_last_1,avg_mins_last_3,xG_last_1,xG_last_3,xA_last_1,xA_last_3,clean_sheets_last_1,clean_sheets_last_3,fixture_difficulty
16,Declan Rice,MID,7,2,63,2.0,1.0,6.6,8.6,90.0,60.0,0.06,0.06,0.22,0.23,0.0,0.0,2
16,Declan Rice,MID,8,2,63,2.0,1.6666666666666667,7.9,16.5,90.0,90.0,0.14,0.2,0.2,0.43,0.0,0.0,3
16,Declan Rice,MID,9,5,63,2.0,2.0,6.1,20.6,90.0,90.0,0.0,0.2,0.15,0.5700000000000001,0.0,0.0,5
16,Declan Rice,MID,10,2,63,5.0,3.0,7.2,21.2,90.0,90.0,0.0,0.14,0.2,0.55,0.0,0.0,4
17,Bukayo Saka,MID,3,6,101,6.0,9.0,8.2,28.6,87.0,83.0,0.05,0.3999999999999999,0.1,0.47,1.0,2.0,2
17,Bukayo Saka,MID,4,7,101,6.0,8.0,14.4,43.0,90.0,85.33333333333333,0.95,1.35,0.2,0.67,0.0,2.0,4
17,Bukayo Saka,MID,5,4,100,7.0,6.333333333333333,7.5,30.1,85.0,87.33333333333333,0.05,1.0499999999999998,0.35,0.65,1.0,2.0,5
17,Bukayo Saka,MID,6,3,101,4.0,5.666666666666667,4.7,26.6,45.0,73.33333333333333,0.0,1.0,0.41,0.96,0.0,1.0,2
17,Bukayo Saka,MID,7,16,101,3.0,4.666666666666667,21.5,33.7,90.0,73.33333333333333,0.29,0.3399999999999998,0.79,1.5499999999999998,0.0,1.0,2
17,Bukayo Saka,MID,8,0,101,16.0,7.666666666666667,24.7,50.900000000000006,90.0,75.0,0.31,0.5999999999999999,0.93,2.13,0.0,0.0,3
17,Bukayo Saka,MID,9,9,100,0.0,6.333333333333333,0.0,46.2,0.0,60.0,0.0,0.5999999999999999,0.0,1.72,0.0,0.0,5
17,Bukayo Saka,MID,10,2,101,9.0,8.333333333333334,5.9,30.6,84.0,58.0,0.23,0.5399999999999999,0.01,0.94,0.0,0.0,4
18,William Saliba,DEF,3,2,60,6.0,6.0,2.5,4.1,90.0,90.0,0.0,0.0,0.01,0.01,1.0,2.0,2
18,William Saliba,DEF,4,5,60,2.0,4.666666666666667,2.3,6.4,90.0,90.0,0.0,0.0,0.01,0.02,0.0,2.0,4
18,William Saliba,DEF,5,1,60,5.0,4.333333333333333,1.1,5.9,90.0,90.0,0.0,0.0,0.01,0.03,1.0,2.0,5
18,William Saliba,DEF,6,0,60,1.0,2.6666666666666665,2.5,5.9,90.0,90.0,0.0,0.0,0.0,0.0199999999999999,0.0,1.0,2
18,William Saliba,DEF,7,2,60,0.0,2.0,1.5,5.1,90.0,90.0,0.0,0.0,0.01,0.02,0.0,1.0,2
18,William Saliba,DEF,8,-3,60,2.0,1.0,1.9,5.9,90.0,90.0,0.0,0.0,0.03,0.04,0.0,0.0,3
18,William Saliba,DEF,9,0,60,-3.0,-0.3333333333333333,0.0,3.4,29.0,69.66666666666667,0.0,0.0,0.0,0.04,0.0,0.0,5
18,William Saliba,DEF,10,2,60,0.0,-0.3333333333333333,0.0,1.9,0.0,39.666666666666664,0.0,0.0,0.0,0.03,0.0,0.0,4
19,Emile Smith Rowe,MID,3,2,56,10.0,6.5,7.0,7.8,68.0,65.5,0.53,0.53,0.03,0.03,0.0,1.0,2
19,Emile Smith Rowe,MID,4,7,56,2.0,5.0,1.6,9.4,71.0,67.33333333333333,0.17,0.7000000000000001,0.01,0.04,0.0,1.0,2
19,Emile Smith Rowe,MID,5,8,57,7.0,6.333333333333333,9.0,17.6,72.0,70.33333333333333,0.22,0.92,0.66,0.7000000000000001,1.0,1.0,3
19,Emile Smith Rowe,MID,6,3,58,8.0,5.666666666666667,7.1,17.7,83.0,75.33333333333333,0.41,0.8,0.02,0.6900000000000001,0.0,1.0,2
19,Emile Smith Rowe,MID,7,1,58,3.0,6.0,5.9,22.0,87.0,80.66666666666667,0.15,0.7799999999999999,0.05,0.73,1.0,2.0,5
19,Emile Smith Rowe,MID,8,1,57,1.0,4.0,0.7,13.7,25.0,65.0,0.0,0.5599999999999999,0.01,0.08,0.0,1.0,3
19,Emile Smith Rowe,MID,9,6,57,1.0,1.6666666666666667,1.1,7.7,79.0,63.666666666666664,0.0,0.15,0.01,0.07,0.0,1.0,2
19,Emile Smith Rowe,MID,10,2,57,6.0,2.6666666666666665,4.4,6.2,78.0,60.666666666666664,0.34,0.34,0.02,0.04,1.0,1.0,2
20,Thomas Partey,MID,3,1,50,11.0,7.0,5.5,11.4,90.0,90.0,0.1,0.16,0.08,0.14,1.0,2.0,2
20,Thomas Partey,MID,4,3,50,1.0,5.0,1.8,13.2,90.0,90.0,0.0,0.16,0.0,0.14,0.0,2.0,4
20,Thomas Partey,MID,5,1,50,3.0,5.0,2.3,9.6,90.0,90.0,0.0,0.1,0.07,0.15,1.0,2.0,5
20,Thomas Partey,MID,6,2,50,1.0,1.6666666666666667,1.8,5.8999999999999995,90.0,90.0,0.0,0.0,0.02,0.09,0.0,1.0,2
20,Thomas Partey,MID,7,2,50,2.0,2.0,4.2,8.3,84.0,88.0,0.0,0.0,0.09,0.18,0.0,1.0,2
20,Thomas Partey,MID,8,2,50,2.0,1.6666666666666667,4.9,10.9,83.0,85.66666666666667,0.11,0.11,0.05,0.16,0.0,0.0,3
20,Thomas Partey,MID,9,2,50,2.0,2.0,0.9,10.0,90.0,85.66666666666667,0.05,0.16,0.03,0.17,0.0,0.0,5
20,Thomas Partey,MID,10,2,50,2.0,2.0,3.0,8.8,90.0,87.66666666666667,0.0,0.16,0.02,0.1,0.0,0.0,4
21,Kieran Tierney,DEF,3,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21,Kieran Tierney,DEF,4,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
21,Kieran Tierney,DEF,5,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21,Kieran Tierney,DEF,6,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21,Kieran Tierney,DEF,7,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21,Kieran Tierney,DEF,8,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
21,Kieran Tierney,DEF,9,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
